generation,strategy,count,share
25,CTFT,0,0.000000
25,Empath,0,0.000000
25,GRIM,0,0.000000
25,PAVLOV,9,0.045000
25,PROBER,0,0.000000
25,Reflector,0,0.000000
25,TFT,8,0.040000
26,ALLC,183,0.915000
26,ALLD,0,0.000000
26,CTFT,0,0.000000
26,Empath,0,0.000000
26,GRIM,0,0.000000
26,PAVLOV,9,0.045000
26,PROBER,0,0.000000
26,Reflector,0,0.000000
26,TFT,8,0.040000
27,ALLC,183,0.915000
27,ALLD,0,0.000000
27,CTFT,0,0.000000
27,Empath,0,0.000000
27,GRIM,0,0.000000
27,PAVLOV,9,0.045000
27,PROBER,0,0.000000
27,Reflector,0,0.000000
27,TFT,8,0.040000
28,ALLC,183,0.915000
28,ALLD,0,0.000000
28,CTFT,0,0.000000
28,Empath,0,0.000000
28,GRIM,0,0.000000
28,PAVLOV,9,0.045000
28,PROBER,0,0.000000
28,Reflector,0,0.000000
28,TFT,8,0.040000
29,ALLC,183,0.915000
29,ALLD,0,0.000000
29,CTFT,0,0.000000
29,Empath,0,0.000000
29,GRIM,0,0.000000
29,PAVLOV,9,0.045000
29,PROBER,0,0.000000
29,Reflector,0,0.000000
29,TFT,8,0.040000
30,ALLC,183,0.915000
30,ALLD,0,0.000000
30,CTFT,0,0.000000
30,Empath,0,0.000000
30,GRIM,0,0.000000
30,PAVLOV,9,0.045000
30,PROBER,0,0.000000
30,Reflector,0,0.000000
30,TFT,8,0.040000
31,ALLC,183,0.915000
31,ALLD,0,0.000000
31,CTFT,0,0.000000
31,Empath,0,0.000000
31,GRIM,0,0.000000
31,PAVLOV,9,0.045000
31,PROBER,0,0.000000
31,Reflector,0,0.000000
31,TFT,8,0.040000
32,ALLC,183,0.915000
32,ALLD,0,0.000000
32,CTFT,0,0.000000
32,Empath,0,0.000000
32,GRIM,0,0.000000
32,PAVLOV,9,0.045000
32,PROBER,0,0.000000
32,Reflector,0,0.000000
32,TFT,8,0.040000
33,ALLC,183,0.915000
33,ALLD,0,0.000000
33,CTFT,0,0.000000
33,Empath,0,0.000000
33,GRIM,0,0.000000
33,PAVLOV,9,0.045000
33,PROBER,0,0.000000
33,Reflector,0,0.000000
33,TFT,8,0.040000
34,ALLC,183,0.915000
34,ALLD,0,0.000000
34,CTFT,0,0.000000
34,Empath,0,0.000000
34,GRIM,0,0.000000
34,PAVLOV,9,0.045000
34,PROBER,0,0.000000
34,Reflector,0,0.000000
34,TFT,8,0.040000
35,ALLC,183,0.915000
35,ALLD,0,0.000000
35,CTFT,0,0.000000
35,Empath,0,0.000000
35,GRIM,0,0.000000
35,PAVLOV,9,0.045000
35,PROBER,0,0.000000
35,Reflector,0,0.000000
35,TFT,8,0.040000
36,ALLC,183,0.915000
36,ALLD,0,0.000000
36,CTFT,0,0.000000
36,Empath,0,0.000000
36,GRIM,0,0.000000
36,PAVLOV,9,0.045000
36,PROBER,0,0.000000
36,Reflector,0,0.000000
36,TFT,8,0.040000
37,ALLC,183,0.915000
37,ALLD,0,0.000000
37,CTFT,0,0.000000
37,Empath,0,0.000000
37,GRIM,0,0.000000
37,PAVLOV,9,0.045000
37,PROBER,0,0.000000
37,Reflector,0,0.000000
37,TFT,8,0.040000
38,ALLC,183,0.915000
38,ALLD,0,0.000000
38,CTFT,0,0.000000
38,Empath,0,0.000000
38,GRIM,0,0.000000
38,PAVLOV,9,0.045000
38,PROBER,0,0.000000
38,Reflector,0,0.000000
38,TFT,8,0.040000
39,ALLC,183,0.915000
39,ALLD,0,0.000000
39,CTFT,0,0.000000
39,Empath,0,0.000000
39,GRIM,0,0.000000
39,PAVLOV,9,0.045000
39,PROBER,0,0.000000
39,Reflector,0,0.000000
39,TFT,8,0.040000
40,ALLC,183,0.915000
40,ALLD,0,0.000000
40,CTFT,0,0.000000
40,Empath,0,0.000000
40,GRIM,0,0.000000
40,PAVLOV,9,0.045000
40,PROBER,0,0.000000
40,Reflector,0,0.000000
40,TFT,8,0.040000
41,ALLC,183,0.915000
41,ALLD,0,0.000000
41,CTFT,0,0.000000
41,Empath,0,0.000000
41,GRIM,0,0.000000
41,PAVLOV,9,0.045000
41,PROBER,0,0.000000
41,Reflector,0,0.000000
41,TFT,8,0.040000
42,ALLC,183,0.915000
42,ALLD,0,0.000000
42,CTFT,0,0.000000
42,Empath,0,0.000000
42,GRIM,0,0.000000
42,PAVLOV,9,0.045000
42,PROBER,0,0.000000
42,Reflector,0,0.000000
42,TFT,8,0.040000
43,ALLC,183,0.915000
43,ALLD,0,0.000000
43,CTFT,0,0.000000
43,Empath,0,0.000000
43,GRIM,0,0.000000
43,PAVLOV,9,0.045000
43,PROBER,0,0.000000
43,Reflector,0,0.000000
43,TFT,8,0.040000
44,ALLC,183,0.915000
44,ALLD,0,0.000000
44,CTFT,0,0.000000
44,Empath,0,0.000000
44,GRIM,0,0.000000
44,PAVLOV,9,0.045000
44,PROBER,0,0.000000
44,Reflector,0,0.000000
44,TFT,8,0.040000
45,ALLC,183,0.915000
45,ALLD,0,0.000000
45,CTFT,0,0.000000
45,Empath,0,0.000000
45,GRIM,0,0.000000
45,PAVLOV,9,0.045000
45,PROBER,0,0.000000
45,Reflector,0,0.000000
45,TFT,8,0.040000
46,ALLC,183,0.915000
46,ALLD,0,0.000000
46,CTFT,0,0.000000
46,Empath,0,0.000000
46,GRIM,0,0.000000
46,PAVLOV,9,0.045000
46,PROBER,0,0.000000
46,Reflector,0,0.000000
46,TFT,8,0.040000
47,ALLC,183,0.915000
47,ALLD,0,0.000000
47,CTFT,0,0.000000
47,Empath,0,0.000000
47,GRIM,0,0.000000
47,PAVLOV,9,0.045000
47,PROBER,0,0.000000
47,Reflector,0,0.000000
47,TFT,8,0.040000
48,ALLC,183,0.915000
48,ALLD,0,0.000000
48,CTFT,0,0.000000
48,Empath,0,0.000000
48,GRIM,0,0.000000
48,PAVLOV,9,0.045000
48,PROBER,0,0.000000
48,Reflector,0,0.000000
48,TFT,8,0.040000
49,ALLC,183,0.915000
49,ALLD,0,0.000000
49,CTFT,0,0.000000
49,Empath,0,0.000000
49,GRIM,0,0.000000
49,PAVLOV,9,0.045000
49,PROBER,0,0.000000
49,Reflector,0,0.000000
49,TFT,8,0.040000
50,ALLC,183,0.915000
50,ALLD,0,0.000000
50,CTFT,0,0.000000
50,Empath,0,0.000000
50,GRIM,0,0.000000
50,PAVLOV,9,0.045000
50,PROBER,0,0.000000
50,Reflector,0,0.000000
50,TFT,8,0.040000
