generation,strategy,count,share
15,PAVLOV,76,0.380000
15,PROBER,36,0.180000
15,Reflector,3,0.015000
15,TFT,32,0.160000
16,ALLC,0,0.000000
16,ALLD,0,0.000000
16,CTFT,30,0.150000
16,Empath,23,0.115000
16,GRIM,1,0.005000
16,PAVLOV,79,0.395000
16,PROBER,37,0.185000
16,Reflector,0,0.000000
16,TFT,30,0.150000
17,ALLC,0,0.000000
17,ALLD,0,0.000000
17,CTFT,24,0.120000
17,Empath,19,0.095000
17,GRIM,0,0.000000
17,PAVLOV,85,0.425000
17,PROBER,37,0.185000
17,Reflector,1,0.005000
17,TFT,34,0.170000
18,ALLC,1,0.005000
18,ALLD,2,0.010000
18,CTFT,25,0.125000
18,Empath,23,0.115000
18,GRIM,1,0.005000
18,PAVLOV,76,0.380000
18,PROBER,30,0.150000
18,Reflector,0,0.000000
18,TFT,42,0.210000
19,ALLC,2,0.010000
19,ALLD,1,0.005000
19,CTFT,22,0.110000
19,Empath,11,0.055000
19,GRIM,1,0.005000
19,PAVLOV,89,0.445000
19,PROBER,33,0.165000
19,Reflector,1,0.005000
19,TFT,40,0.200000
20,ALLC,1,0.005000
20,ALLD,1,0.005000
20,CTFT,23,0.115000
20,Empath,11,0.055000
20,GRIM,0,0.000000
20,PAVLOV,92,0.460000
20,PROBER,33,0.165000
20,Reflector,0,0.000000
20,TFT,39,0.195000
21,ALLC,2,0.010000
21,ALLD,0,0.000000
21,CTFT,18,0.090000
21,Empath,11,0.055000
21,GRIM,0,0.000000
21,PAVLOV,97,0.485000
21,PROBER,26,0.130000
21,Reflector,1,0.005000
21,TFT,45,0.225000
22,ALLC,1,0.005000
22,ALLD,0,0.000000
22,CTFT,19,0.095000
22,Empath,17,0.085000
22,GRIM,0,0.000000
22,PAVLOV,97,0.485000
22,PROBER,24,0.120000
22,Reflector,0,0.000000
22,TFT,42,0.210000
23,ALLC,1,0.005000
23,ALLD,0,0.000000
23,CTFT,19,0.095000
23,Empath,16,0.080000
23,GRIM,1,0.005000
23,PAVLOV,91,0.455000
23,PROBER,26,0.130000
23,Reflector,2,0.010000
23,TFT,44,0.220000
24,ALLC,1,0.005000
24,ALLD,0,0.000000
24,CTFT,25,0.125000
24,Empath,24,0.120000
24,GRIM,2,0.010000
24,PAVLOV,88,0.440000
24,PROBER,20,0.100000
24,Reflector,1,0.005000
24,TFT,39,0.195000
25,ALLC,3,0.015000
25,ALLD,0,0.000000
25,CTFT,20,0.100000
25,Empath,24,0.120000
25,GRIM,2,0.010000
25,PAVLOV,93,0.465000
25,PROBER,16,0.080000
25,Reflector,1,0.005000
25,TFT,41,0.205000
26,ALLC,0,0.000000
26,ALLD,0,0.000000
26,CTFT,17,0.085000
26,Empath,24,0.120000
26,GRIM,2,0.010000
26,PAVLOV,103,0.515000
26,PROBER,11,0.055000
26,Reflector,3,0.015000
26,TFT,40,0.200000
27,ALLC,0,0.000000
27,ALLD,1,0.005000
27,CTFT,15,0.075000
27,Empath,22,0.110000
27,GRIM,4,0.020000
27,PAVLOV,112,0.560000
27,PROBER,9,0.045000
27,Reflector,3,0.015000
27,TFT,34,0.170000
28,ALLC,0,0.000000
28,ALLD,0,0.000000
28,CTFT,19,0.095000
28,Empath,21,0.105000
28,GRIM,2,0.010000
28,PAVLOV,108,0.540000
28,PROBER,12,0.060000
28,Reflector,5,0.025000
28,TFT,33,0.165000
29,ALLC,1,0.005000
29,ALLD,1,0.005000
29,CTFT,18,0.090000
29,Empath,24,0.120000
29,GRIM,1,0.005000
29,PAVLOV,107,0.535000
29,PROBER,8,0.040000
29,Reflector,3,0.015000
29,TFT,37,0.185000
30,ALLC,2,0.010000
30,ALLD,0,0.000000
30,CTFT,16,0.080000
30,Empath,26,0.130000
30,GRIM,1,0.005000
30,PAVLOV,102,0.510000
30,PROBER,9,0.045000
30,Reflector,4,0.020000
30,TFT,40,0.200000
31,ALLC,1,0.005000
31,ALLD,0,0.000000
31,CTFT,14,0.070000
31,Empath,32,0.160000
31,GRIM,1,0.005000
31,PAVLOV,106,0.530000
31,PROBER,8,0.040000
31,Reflector,2,0.010000
31,TFT,36,0.180000
32,ALLC,2,0.010000
32,ALLD,0,0.000000
32,CTFT,19,0.095000
32,Empath,28,0.140000
32,GRIM,1,0.005000
32,PAVLOV,108,0.540000
32,PROBER,7,0.035000
32,Reflector,0,0.000000
32,TFT,35,0.175000
33,ALLC,2,0.010000
33,ALLD,2,0.010000
33,CTFT,20,0.100000
33,Empath,29,0.145000
33,GRIM,2,0.010000
33,PAVLOV,100,0.500000
33,PROBER,8,0.040000
33,Reflector,1,0.005000
33,TFT,36,0.180000
34,ALLC,3,0.015000
34,ALLD,0,0.000000
34,CTFT,24,0.120000
34,Empath,26,0.130000
34,GRIM,2,0.010000
34,PAVLOV,96,0.480000
34,PROBER,7,0.035000
34,Reflector,0,0.000000
34,TFT,42,0.210000
35,ALLC,3,0.015000
35,ALLD,0,0.000000
35,CTFT,35,0.175000
35,Empath,29,0.145000
35,GRIM,1,0.005000
35,PAVLOV,87,0.435000
35,PROBER,8,0.040000
35,Reflector,0,0.000000
35,TFT,37,0.185000
36,ALLC,2,0.010000
36,ALLD,0,0.000000
36,CTFT,29,0.145000
36,Empath,38,0.190000
36,GRIM,2,0.010000
36,PAVLOV,96,0.480000
36,PROBER,4,0.020000
36,Reflector,1,0.005000
36,TFT,28,0.140000
37,ALLC,2,0.010000
37,ALLD,1,0.005000
37,CTFT,21,0.105000
37,Empath,31,0.155000
37,GRIM,2,0.010000
37,PAVLOV,107,0.535000
37,PROBER,8,0.040000
37,Reflector,2,0.010000
37,TFT,26,0.130000
38,ALLC,1,0.005000
38,ALLD,0,0.000000
38,CTFT,22,0.110000
38,Empath,32,0.160000
38,GRIM,1,0.005000
38,PAVLOV,110,0.550000
38,PROBER,9,0.045000
38,Reflector,1,0.005000
38,TFT,24,0.120000
39,ALLC,1,0.005000
39,ALLD,1,0.005000
39,CTFT,19,0.095000
39,Empath,28,0.140000
39,GRIM,0,0.000000
39,PAVLOV,116,0.580000
39,PROBER,11,0.055000
39,Reflector,0,0.000000
39,TFT,24,0.120000
40,ALLC,1,0.005000
40,ALLD,0,0.000000
40,CTFT,24,0.120000
40,Empath,24,0.120000
40,GRIM,1,0.005000
40,PAVLOV,113,0.565000
40,PROBER,13,0.065000
40,Reflector,1,0.005000
40,TFT,23,0.115000
41,ALLC,0,0.000000
41,ALLD,1,0.005000
41,CTFT,32,0.160000
41,Empath,17,0.085000
41,GRIM,0,0.000000
41,PAVLOV,107,0.535000
41,PROBER,13,0.065000
41,Reflector,1,0.005000
41,TFT,29,0.145000
42,ALLC,2,0.010000
42,ALLD,0,0.000000
42,CTFT,37,0.185000
42,Empath,22,0.110000
42,GRIM,1,0.005000
42,PAVLOV,95,0.475000
42,PROBER,13,0.065000
42,Reflector,0,0.000000
42,TFT,30,0.150000
43,ALLC,1,0.005000
43,ALLD,1,0.005000
43,CTFT,39,0.195000
43,Empath,19,0.095000
43,GRIM,2,0.010000
43,PAVLOV,95,0.475000
43,PROBER,12,0.060000
43,Reflector,0,0.000000
43,TFT,31,0.155000
44,ALLC,1,0.005000
44,ALLD,0,0.000000
44,CTFT,36,0.180000
44,Empath,21,0.105000
44,GRIM,3,0.015000
44,PAVLOV,89,0.445000
44,PROBER,14,0.070000
44,Reflector,0,0.000000
44,TFT,36,0.180000
45,ALLC,2,0.010000
45,ALLD,0,0.000000
45,CTFT,42,0.210000
45,Empath,22,0.110000
45,GRIM,4,0.020000
45,PAVLOV,78,0.390000
45,PROBER,17,0.085000
45,Reflector,2,0.010000
45,TFT,33,0.165000
46,ALLC,3,0.015000
46,ALLD,2,0.010000
46,CTFT,30,0.150000
46,Empath,22,0.110000
46,GRIM,3,0.015000
46,PAVLOV,91,0.455000
46,PROBER,21,0.105000
46,Reflector,0,0.000000
46,TFT,28,0.140000
47,ALLC,3,0.015000
47,ALLD,1,0.005000
47,CTFT,31,0.155000
47,Empath,12,0.060000
47,GRIM,1,0.005000
47,PAVLOV,94,0.470000
47,PROBER,24,0.120000
47,Reflector,1,0.005000
47,TFT,33,0.165000
48,ALLC,1,0.005000
48,ALLD,1,0.005000
48,CTFT,24,0.120000
48,Empath,10,0.050000
48,GRIM,0,0.000000
48,PAVLOV,98,0.490000
48,PROBER,26,0.130000
48,Reflector,1,0.005000
48,TFT,39,0.195000
49,ALLC,4,0.020000
49,ALLD,2,0.010000
49,CTFT,19,0.095000
49,Empath,15,0.075000
49,GRIM,0,0.000000
49,PAVLOV,86,0.430000
49,PROBER,30,0.150000
49,Reflector,3,0.015000
49,TFT,41,0.205000
50,ALLC,3,0.015000
50,ALLD,0,0.000000
50,CTFT,22,0.110000
50,Empath,18,0.090000
50,GRIM,0,0.000000
50,PAVLOV,73,0.365000
50,PROBER,32,0.160000
50,Reflector,6,0.030000
50,TFT,46,0.230000
